,code_ligne,variante,stop_1,stop_2,distance,distance_m
2691,079b,1,2028,1531,0.0,364.89884899790263
2692,079b,1,1531,1320,0.0,566.3585436805911
2693,079b,1,1320,1533,0.0,227.65983396286663
2694,079b,1,1533,3920,0.0,232.69293070482394
2695,079b,1,3920,3902,0.0,302.33259830855155
2696,079b,1,3902,3903,0.0,224.45890492469712
2697,079b,1,3903,3904,0.0,267.9888057363693
2698,079b,1,3904,3905,0.0,412.8692286911196
2699,079b,1,3905,3911,0.0,259.4672426338246
2700,079b,1,3911,6450,0.0,504.6734092460192
2701,079b,1,6450,1462,0.0,262.8174271238496
2702,079b,1,1462,6055,0.0,360.25685281476603
2703,079b,1,6055,1463,0.0,166.14752480852673
2704,079b,1,1463,1464,0.0,360.7173408640067
2705,079b,1,1464,1474B,0.0,280.7646701421083
2706,079b,2,1474B,2083,0.0,27.909317440617496
2707,079b,2,2083,1402B,0.0,253.701182496251
2708,079b,2,1402B,1419,0.0,396.62861722270634
2709,079b,2,1419,1403,0.0,167.5857989210303
2710,079b,2,1403,1404,0.0,264.1685068285014
2711,079b,2,1404,6448,0.0,396.4663037384092
2712,079b,2,6448,3956,0.0,602.2542071252008
2713,079b,2,3956,3957,0.0,477.1299613312918
2714,079b,2,3957,3958,0.0,224.1539649437413
2715,079b,2,3958,3959,0.0,246.59480935331953
2716,079b,2,3959,3962,0.0,308.1368040335219
2717,079b,2,3962,3463,0.0,262.3240172001134
2718,079b,2,3463,1321,0.0,290.5942188000305
2719,079b,2,1321,1551,0.0,597.2001339584579
2720,079b,2,1551,2022,0.0,344.0058139043583
2721,079b,2,2022,1043,0.0,198.5605197414781
2722,079b,2,1043,2037,0.0,428.57424094313694
2723,079b,2,2037,2038,0.0,187.84035775093702
2724,079b,2,2038,2039,0.0,266.865134478073
2725,079b,2,2039,1339,0.0,162.54184076723888
2726,080b,1,1824,6433,0.0,187.5032266389057
2727,080b,1,6433,1729,0.0,166.69028166033152
2728,080b,1,1729,1233,0.0,257.3613801641536
2729,080b,1,1233,1706,0.0,335.3517108946902
2730,080b,1,1706,1728,0.0,330.6055050963308
2731,080b,1,1728,3160,0.0,261.2374398894615
2732,080b,1,3160,3953,0.0,402.49223594996215
2733,080b,1,3953,1135,0.0,469.92978198875625
2734,080b,1,1135,1136,0.0,422.8392129403327
2735,080b,1,1136,2283,0.0,719.3691680910435
2736,080b,1,2283,1113,0.0,201.30076999355964
2737,080b,1,1113,1139,0.0,387.9226727068167
2738,080b,1,1139,1140,0.0,404.61957441527716
2739,080b,1,1140,1141,0.0,406.9262832504187
2740,080b,1,1141,3954,0.0,445.1123453691214
2741,080b,1,3954,3952,0.0,523.2895947752066
2742,080b,1,3952,3956,0.0,184.76471524617463
2743,080b,1,3956,3957,0.0,477.1299613312918
2744,080b,1,3957,3272,0.0,557.2593651074875
2745,080b,1,3272,3273,0.0,216.9331694324314
2746,080b,1,3273,3274,0.0,354.45874231001835
2747,080b,1,3274,3285,0.0,269.3566409056959
2748,080b,1,3285,3276,0.0,642.1526298318804
2749,080b,1,3276,5046,0.0,572.5100697804527
2750,080b,1,5046,5361,0.0,496.0755789191645
2751,080b,1,5361,1283,0.0,629.5371315498396
2752,080b,1,1283,2294B,0.0,763.4094576307003
2753,080b,1,2294B,2987,0.0,268.5218799278748
2754,080b,1,2987,2986B,0.0,531.2409999237634
2755,080b,1,2986B,9946,0.0,371.0485143481914
2756,080b,2,9946,2895,0.0,109.88175462741756
2757,080b,2,2895,2988,0.0,259.6324324887012
2758,080b,2,2988,2292B,0.0,320.0905028269513
2759,080b,2,2292B,2908,0.0,570.2321369407279
2760,080b,2,2908,3176,0.0,450.5884374903498
2761,080b,2,3176,5362,0.0,491.74891967344473
2762,080b,2,5362,5045,0.0,408.0
2763,080b,2,5045,3207,0.0,633.5755677107506
2764,080b,2,3207,3200,0.0,619.6813697377064
2765,080b,2,3200,3401,0.0,285.3646789636026
2766,080b,2,3401,3210B,0.0,257.9476691113917
2767,080b,2,3210B,3898,0.0,419.10022667614965
2768,080b,2,3898,3904,0.0,493.30112507473564
2769,080b,2,3904,3905,0.0,412.8692286911196
2770,080b,2,3905,3906,0.0,243.52823244954578
2771,080b,2,3906,3908,0.0,429.4182110716778
2772,080b,2,3908,1152,0.0,458.0272917632747
2773,080b,2,1152,1153,0.0,397.6053319562
2774,080b,2,1153,1154,0.0,417.50209580312287
2775,080b,2,1154,2287,0.0,416.3807512361842
2776,080b,2,2287,1156,0.0,577.2329945524743
2777,080b,2,1156,1159,0.0,457.0175051351972
2778,080b,2,1159,3912,0.0,369.9648631964933
2779,080b,2,3912,3921,0.0,503.03578401541176
2780,080b,2,3921,1769,0.0,425.48442979737814
2781,080b,2,1769,1983,0.0,285.0491185743257
2782,080b,2,1983,4367B,0.0,239.47024867402632
2783,080b,2,4367B,1776,0.0,317.54993308139285
2784,080b,2,1776,6432,0.0,217.5030114734102
2785,080b,2,6432,4952,0.0,293.1381926668717
2786,081t,1,3611F,3612F,0.0,274.3082208028042
2787,081t,1,3612F,3613F,0.0,277.94963572561124
2788,081t,1,3613F,6799F,0.0,290.9879722600231
2789,081t,1,6799F,6856,0.0,350.891721190455
2790,081t,1,6856,6857,0.0,496.89133620943727
2791,081t,1,6857,2256F,0.0,369.89187609354167
2792,081t,1,2256F,2257G,0.0,405.6989277777261
2793,081t,1,2257G,6858G,0.0,178.73167038888064
2794,081t,1,6858G,2259F,0.0,293.74991063828975
2795,081t,1,2259F,2260F,0.0,412.68147523241214
2796,081t,1,2260F,6860G,0.0,458.0698636671048
2797,081t,1,6860G,6705F,0.0,538.5805417948183
2798,081t,1,6705F,0631,0.0,271.01660465735307
2799,081t,1,0631,2539F,0.0,309.84512260159914
2800,081t,1,2539F,6099,0.0,304.89670381950674
2801,081t,1,6099,6106,0.0,253.07113624433742
2802,081t,1,6106,6121F,0.0,384.3149749879648
2803,081t,1,6121F,2331F,0.0,187.27786842016332
2804,081t,1,2331F,6077F,0.0,358.39252224343085
2805,081t,1,6077F,6109,0.0,245.36707195545603
2806,081t,1,6109,6427F,0.0,319.3133257476111
2807,081t,1,6427F,2960F,0.0,305.9411708155671
2808,081t,1,2960F,2971F,0.0,420.56687934262044
2809,081t,1,2971F,6120,0.0,276.7628949118802
2810,081t,1,6120,3508F,0.0,326.9518007291087
2811,081t,1,3508F,3123,0.0,366.6724014702913
2812,081t,1,3123,6113F,0.0,265.25008953815325
2813,081t,1,6113F,6114F,0.0,480.0510389531513
2814,081t,1,6114F,1805F,0.0,308.37550162099507
2815,081t,1,1805F,6008,0.0,411.7176823990029
2816,081t,1,6008,6117,0.0,381.15875957401266
2817,081t,1,6117,6463F,0.0,347.84191811798644
2818,081t,1,6463F,2285G,0.0,412.0594617285229
2819,081t,1,2285G,1042,0.0,181.72781845386248
2820,081t,2,2286G,6462F,0.0,461.6925383845834
2821,081t,2,6462F,6153,0.0,370.3849348988158
2822,081t,2,6153,6009,0.0,376.86071697644473
2823,081t,2,6009,6155F,0.0,494.80198059425754
2824,081t,2,6155F,6156F,0.0,223.48011097186983
2825,081t,2,6156F,6157F,0.0,465.05887799288377
2826,081t,2,6157F,6158H,0.0,372.2354765467687
2827,081t,2,6158H,3572F,0.0,248.87597312717836
2828,081t,2,3572F,2380F,0.0,367.4371783040046
2829,081t,2,2380F,2972F,0.0,286.18541192729174
2830,081t,2,2972F,2931F,0.0,411.4555747586794
2831,081t,2,2931F,6425F,0.0,180.27756377319946
2832,081t,2,6425F,6162,0.0,333.7813655673426
2833,081t,2,6162,6078,0.0,251.01792764661252
2834,081t,2,6078,2336G,0.0,305.4995908344232
2835,081t,2,2336G,6165,0.0,367.48333295538725
2836,081t,2,6165,6166,0.0,231.10603626906848
2837,081t,2,6166,6175,0.0,370.1351104664349
2838,081t,2,6175,2671F,0.0,320.7553584899245
2839,081t,2,2671F,0636,0.0,295.11523173160685
2840,081t,2,0636,6068,0.0,223.40322289528413
2841,081t,2,6068,6808G,0.0,532.0620264593217
2842,081t,2,6808G,2217F,0.0,466.347509910796
2843,081t,2,2217F,2218F,0.0,432.001157405857
2844,081t,2,2218F,6809F,0.0,297.80026863654774
2845,081t,2,6809F,2220F,0.0,179.7247896090019
2846,081t,2,2220F,2535F,0.0,456.2565068029167
2847,081t,2,2535F,6810,0.0,324.5489177304401
2848,081t,2,6810,6811,0.0,368.4087403957729
2849,081t,2,6811,6792F,0.0,394.4527855143122
2850,081t,2,6792F,3608,0.0,371.44178547923224
2851,081t,2,3608,3609F,0.0,187.52333188166213
2852,081t,2,3609F,3610F,0.0,356.5459297201414
2853,082t,1,4262F,4002G,0.0,353.0372926476541
2854,082t,1,4002G,4003G,0.0,366.8920413418719
2855,082t,1,4003G,1308G,0.0,306.10472064310426
2856,082t,1,1308G,4005F,0.0,436.9033073804899
2857,082t,1,4005F,4006G,0.0,414.835678311294
2858,082t,1,4006G,4007G,0.0,479.6580865575127
2859,082t,1,4007G,4022,0.0,365.28569640761305
2860,082t,1,4022,6004,0.0,322.1443775700579
2861,082t,1,6004,6005,0.0,243.97130978867168
2862,082t,1,6005,3253F,0.0,467.5179140952783
2863,082t,1,3253F,3257F,0.0,305.37354174846257
2864,082t,1,3257F,3263F,0.0,238.3828223677266
2865,082t,1,3263F,6648F,0.0,401.1360118463456
2866,082t,1,6648F,6650G,0.0,337.4387796327158
2867,082t,1,6650G,6659F,0.0,380.56465942070315
2868,082t,1,6659F,6657,0.0,482.1830565252132
2869,082t,1,6657,0631,0.0,439.6293893724577
2870,082t,1,0631,2539F,0.0,309.84512260159914
2871,082t,1,2539F,2544F,0.0,390.14484489737913
2872,082t,1,2544F,2548F,0.0,344.06104109590785
2873,082t,1,2548F,5718,0.0,270.20177645604036
2874,082t,1,5718,5123,0.0,365.9781414237741
2875,082t,1,5123,5120,0.0,458.57714727186305
2876,082t,1,5120,5119,0.0,268.9014689435519
2877,082t,1,5119,2603,0.0,395.06581730137066
2878,082t,1,2603,2604F,0.0,167.2602762164406
2879,082t,1,2604F,5121F,0.0,274.3519637254306
2880,082t,1,5121F,5719H,0.0,255.38402455909414
2881,082t,1,5719H,5720F,0.0,457.1214280691729
2882,082t,1,5720F,2608F,0.0,497.43843840218057
2883,082t,1,2608F,5721G,0.0,171.1724276862369
2884,082t,1,5721G,5722F,0.0,265.32432983049256
2885,082t,1,5722F,5723G,0.0,301.09466949781756
2886,082t,1,5723G,5724,0.0,350.52674648306083
2887,082t,1,5724,5725,0.0,313.9681512510465
2888,082t,1,5725,5729,0.0,384.0963420809941
2889,082t,1,5729,5726F,0.0,213.94882565698663
2890,082t,2,5732F,5751,0.0,212.19059828370524
2891,082t,2,5751,5753F,0.0,258.3118270617898
2892,082t,2,5753F,5754,0.0,412.4427232962172
2893,082t,2,5754,1258G,0.0,374.9306602559999
2894,082t,2,1258G,5756F,0.0,283.28960446864266
2895,082t,2,5756F,2663G,0.0,284.5224068504975
2896,082t,2,2663G,2669F,0.0,186.20687420178666
2897,082t,2,2669F,2665F,0.0,454.00991178607546
2898,082t,2,2665F,5152G,0.0,503.45704881350105
2899,082t,2,5152G,5161F,0.0,125.67418191498204
2900,082t,2,5161F,2667F,0.0,328.70959827787203
2901,082t,2,2667F,2668,0.0,190.14205216100936
2902,082t,2,2668,5155,0.0,376.19808611953357
2903,082t,2,5155,5151,0.0,368.8604072003391
2904,082t,2,5151,5159F,0.0,468.89764341485017
2905,082t,2,5159F,5757F,0.0,279.30807363912703
2906,082t,2,5757F,2672F,0.0,380.2538625707831
2907,082t,2,2672F,2670F,0.0,238.949785519887
2908,082t,2,2670F,2671F,0.0,371.856154984693
2909,082t,2,2671F,0636,0.0,295.11523173160685
2910,082t,2,0636,6601,0.0,456.32663739913323
2911,082t,2,6601,2401F,0.0,567.824796922431
2912,082t,2,2401F,6608G,0.0,302.5797911295383
2913,082t,2,6608G,3228F,0.0,326.30151700536044
2914,082t,2,3228F,3226F,0.0,338.2822785781253
2915,082t,2,3226F,3225F,0.0,287.01715976574104
2916,082t,2,3225F,3230F,0.0,326.1058110491133
2917,082t,2,3230F,6070,0.0,452.4356307807775
2918,082t,2,6070,6071,0.0,424.471436023674
2919,082t,2,6071,4053G,0.0,263.08280065409076
2920,082t,2,4053G,4054G,0.0,493.0632515205285
2921,082t,2,4054G,4055G,0.0,426.46289404822915
2922,082t,2,4055G,4066F,0.0,385.3949921833563
2923,082t,2,4066F,1310,0.0,304.36823093089134
2924,082t,2,1310,4058F,0.0,380.79465594989773
2925,082t,2,4058F,4059F,0.0,370.47537030145475
2926,082t,2,4059F,4263F,0.0,240.28493502506802
2927,083b,1,2845,2864,0.0,68.84431712202854
2928,083b,1,2864,4062,0.0,323.040632119244
2929,083b,1,4062,2176,0.0,225.50858076799733
2930,083b,1,2176,2158B,0.0,578.6402163693858
2931,083b,1,2158B,2729,0.0,210.99028413649717
2932,083b,1,2729,4156,0.0,190.7305166983091
2933,083b,1,4156,4157,0.0,209.70534089525103
2934,083b,1,4157,2160,0.0,298.41246622753545
2935,083b,1,2160,9103,0.0,417.16783193338387
2936,083b,1,9103,1065,0.0,425.6195484232368
2937,083b,1,1065,1066,0.0,226.03539545832197
2938,083b,1,1066,1067,0.0,181.89282558693733
2939,083b,1,1067,1768,0.0,240.90813601867717
2940,083b,1,1768,2801,0.0,482.71495729882986
2941,083b,1,2801,2867,0.0,238.10291892372928
2942,083b,1,2867,1467,0.0,473.06261741973265
2943,083b,1,1467,9047,0.0,167.48982058621363
2944,083b,1,9047,4259,0.0,297.1279185805333
2945,083b,1,4259,2842,0.0,200.8268159385132
2946,083b,1,2842,4072B,0.0,252.1797969703237
2947,083b,1,4072B,4261,0.0,421.5658904607795
2948,083b,1,4261,4268,0.0,248.90962215229848
2949,083b,1,4268,6482,0.0,213.9369065869655
2950,083b,1,6482,2740,0.0,338.6535988292405
2951,083b,1,2740,2742,0.0,548.097993063279
2952,083b,1,2742,2745,0.0,464.96504169667946
2953,083b,1,2745,2747,0.0,581.4372279102878
2954,083b,1,2747,2751,0.0,278.9491709971619
2955,083b,1,2751,2813,0.0,368.3026608646636
2956,083b,1,2813,2814,0.0,387.4183785005559
2957,083b,1,2814,2815B,0.0,197.56204088841992
2958,083b,1,2815B,2816,0.0,472.47027419722974
2959,083b,1,2816,2817,0.0,338.49224511057855
2960,083b,1,2817,2756,0.0,397.881313961828
2961,083b,1,2756,2365,0.0,431.8827850239049
2962,083b,1,2365,2822,0.0,41.43669871020132
2963,083b,2,2822,2758,0.0,346.86242229449266
2964,083b,2,2758,2853,0.0,477.3316876135387
2965,083b,2,2853,2854,0.0,325.993864972947
2966,083b,2,2854,2855,0.0,569.2890302825094
2967,083b,2,2855,2856B,0.0,390.8657058376956
2968,083b,2,2856B,2857B,0.0,264.0549185302179
2969,083b,2,2857B,2755,0.0,396.1038373962013
2970,083b,2,2755,2749,0.0,331.5390173116806
2971,083b,2,2749,2746,0.0,470.0104892446561
2972,083b,2,2746,2743,0.0,591.1766064383696
2973,083b,2,2743,2741,0.0,434.06278347722923
2974,083b,2,2741,6481,0.0,409.000843519924
2975,083b,2,6481,4228,0.0,216.69563908856125
2976,083b,2,4228,4205B,0.0,242.36239394757217
2977,083b,2,4205B,4206B,0.0,200.95929936183128
2978,083b,2,4206B,4207,0.0,176.38846334157893
2979,083b,2,4207,1466,0.0,387.4529390777622
2980,083b,2,1466,4251,0.0,314.84755041131234
2981,083b,2,4251,2874,0.0,220.4654167891191
2982,083b,2,2874,1746,0.0,746.8768305416897
2983,083b,2,1746,1008,0.0,221.50846484954022
2984,083b,2,1008,1009,0.0,180.62391868188442
2985,083b,2,1009,1010,0.0,310.17736861350795
2986,083b,2,1010,1747,0.0,352.54826619910926
2987,083b,2,1747,2162,0.0,410.85325847558283
2988,083b,2,2162,4106,0.0,330.2165350190651
2989,083b,2,4106,4107,0.0,183.22538033799228
2990,083b,2,4107,2730,0.0,184.80351728253422
2991,083b,2,2730,2159B,0.0,298.3935153450844
2992,083b,2,2159B,4162,0.0,483.0930448681756
2993,083b,2,4162,4165,0.0,275.0727176584403
2994,083b,2,4165,2845,0.0,366.22977759869855
2995,086b,1,3234,3238,0.0,466.6915469558025
2996,086b,1,3238,3252,0.0,168.2676439485619
2997,086b,1,3252,3281,0.0,286.2254356272342
2998,086b,1,3281,3282,0.0,343.5000145560461
2999,086b,1,3282,3253,0.0,513.0363145041447
3000,086b,1,3253,3257,0.0,306.2433672751134
3001,086b,1,3257,4595,0.0,305.2780535839533
3002,086b,1,4595,1242,0.0,356.57662570616543
3003,086b,1,1242,6754,0.0,283.83269720030495
3004,086b,1,6754,6755,0.0,274.3155117743071
3005,086b,1,6755,4253,0.0,493.22205952288874
3006,086b,1,4253,1351,0.0,660.0554219154583
3007,086b,1,1351,1356,0.0,284.9767183473247
3008,086b,1,1356,2305,0.0,340.5200875131882
3009,086b,1,2305,4252,0.0,396.86899601757756
3010,086b,1,4252,4258,0.0,370.4375790872195
3011,086b,1,4258,4266,0.0,400.5109236962208
3012,086b,1,4266,4127,0.0,197.73972792537162
3013,086b,1,4127,2558,0.0,231.4821807396846
3014,086b,2,2558,4267,0.0,435.98623831492665
3015,086b,2,4267,4271,0.0,389.71784665319086
3016,086b,2,4271,4217,0.0,376.7651788581317
3017,086b,2,4217,2370,0.0,399.37200703103866
3018,086b,2,2370,1348,0.0,452.8038206552591
3019,086b,2,1348,1350,0.0,241.72401618374613
3020,086b,2,1350,4213,0.0,633.7523175500031
3021,086b,2,4213,4214,0.0,352.0127838587684
3022,086b,2,4214,4074B,0.0,213.78493866500511
3023,086b,2,4074B,6702,0.0,243.81345327934633
3024,086b,2,6702,6706,0.0,368.5552875756906
3025,086b,2,6706,4594,0.0,433.851449231201
3026,086b,2,4594,3225,0.0,234.37167064300561
3027,086b,2,3225,3230,0.0,325.993864972947
3028,086b,2,3230,3231,0.0,496.2993048554471
3029,086b,2,3231,3232,0.0,352.51241112902676
3030,086b,2,3232,3233,0.0,271.1051456538588
3031,086b,2,3233,3234,0.0,477.00838567052466
3032,087b,1,1183,4152,0.0,327.51946507039855
3033,087b,1,4152,1303,0.0,477.30074376644336
3034,087b,1,1303,4153,0.0,418.4017208377614
3035,087b,1,4153,4156,0.0,363.55457637058515
3036,087b,1,4156,4157,0.0,209.70534089525103
3037,087b,1,4157,4158,0.0,190.3943276465977
3038,087b,1,4158,4163,0.0,273.4702908909851
3039,087b,1,4163,4159,0.0,289.9275771636772
3040,087b,1,4159,4160,0.0,331.17065087353376
3041,087b,1,4160,4168,0.0,258.1259382549534
3042,087b,1,4168,4169,0.0,280.14639030335553
3043,087b,1,4169,4162,0.0,245.73359558676546
3044,087b,1,4162,4165,0.0,275.0727176584403
3045,087b,1,4165,2866,0.0,364.9771088712338
3046,087b,1,2866,4002B,0.0,318.8915960008721
3047,087b,1,4002B,1099,0.0,270.2949870049253
3048,087b,1,1099,1116,0.0,577.4582235971707
3049,087b,1,1116,1102,0.0,356.9313659514949
3050,087b,1,1102,4598,0.0,253.65330670030698
3051,087b,1,4598,4599,0.0,306.00816982557836
3052,087b,1,4599,4600,0.0,465.12363947664494
3053,087b,1,4600,4601,0.0,378.1282851096966
3054,087b,1,4601,4602,0.0,250.88044961694405
3055,087b,1,4602,4658,0.0,331.9096262538946
3056,087b,1,4658,4659,0.0,260.30943125442076
3057,087b,1,4659,3238,0.0,366.1816489121212
3058,087b,1,3238,3252,0.0,168.2676439485619
3059,087b,1,3252,3281,0.0,286.2254356272342
3060,087b,1,3281,3282,0.0,343.5000145560461
3061,087b,1,3282,4014,0.0,548.4186904181825
3062,087b,2,4014,3231,0.0,555.3251299914313
3063,087b,2,3231,3232,0.0,352.51241112902676
3064,087b,2,3232,3233,0.0,271.1051456538588
3065,087b,2,3233,3239,0.0,184.61040057374882
3066,087b,2,3239,3235,0.0,336.5352878971238
3067,087b,2,3235,3236,0.0,248.55582873873627
3068,087b,2,3236,4653,0.0,389.8025141016923
3069,087b,2,4653,4655,0.0,246.89471440271862
3070,087b,2,4655,4656,0.0,373.56257842562337
3071,087b,2,4656,4657,0.0,458.0
3072,087b,2,4657,4661B,0.0,354.8661719578241
3073,087b,2,4661B,1193,0.0,259.0598386473673
3074,087b,2,1193,1195,0.0,308.81871704933945
3075,087b,2,1195,1196,0.0,611.57174558673
3076,087b,2,1196,4059,0.0,193.6930561481232
3077,087b,2,4059,2864,0.0,229.1476598178688
3078,087b,2,2864,4062,0.0,323.040632119244
3079,087b,2,4062,4101,0.0,248.8453334905037
3080,087b,2,4101,4109,0.0,348.9326582594412
3081,087b,2,4109,4115,0.0,184.808008484481
3082,087b,2,4115,4103,0.0,252.68557536986555
3083,087b,2,4103,4104,0.0,264.41255643406953
3084,087b,2,4104,4112,0.0,365.58036052282677
3085,087b,2,4112,4105,0.0,264.03530067018676
3086,087b,2,4105,4106,0.0,223.57110725673957
3087,087b,2,4106,4107,0.0,183.22538033799228
3088,087b,2,4107,4110,0.0,412.88296162473125
3089,087b,2,4110,2519,0.0,302.49793387724156
3090,087b,2,2519,4116,0.0,631.4657552076756
3091,087b,2,4116,1112,0.0,290.0431002454635
3092,088b,1,2828,2830,0.0,258.0310058888272
3093,088b,1,2830,1030,0.0,638.7800873540126
3094,088b,1,1030,1052,0.0,237.19190542680835
3095,088b,1,1052,1051,0.0,225.94247055390008
3096,088b,1,1051,1356,0.0,331.010166007029
3097,088b,1,1356,2305,0.0,340.5200875131882
3098,088b,1,2305,4252,0.0,396.86899601757756
3099,088b,1,4252,4258,0.0,370.4375790872195
3100,088b,1,4258,4266,0.0,400.5109236962208
3101,088b,1,4266,4127,0.0,197.73972792537162
3102,088b,1,4127,2554,0.0,233.8567937862828
3103,088b,1,2554,2170,0.0,357.39334073258834
3104,088b,1,2170,2863,0.0,209.6687864227768
3105,088b,1,2863,6173,0.0,487.6248558061822
3106,088b,1,6173,5295,0.0,206.17710833164773
3107,088b,1,5295,2859,0.0,267.08238429368566
3108,088b,1,2859,2877,0.0,288.87713651308576
3109,088b,1,2877,6869,0.0,282.52012317709836
3110,088b,1,6869,2871,0.0,255.6654454555865
3111,088b,1,2871,2873,0.0,268.60932597360835
3112,088b,1,2873,1467,0.0,466.02344361631793
3113,088b,1,1467,2164,0.0,382.8200752311492
3114,088b,1,2164,2850,0.0,462.6317001676503
3115,088b,1,2850,1328,0.0,393.88227936783346
3116,088b,1,1328,1721,0.0,412.64279952520906
3117,088b,1,1721,1722,0.0,410.6929875222949
3118,088b,1,1722,1727,0.0,180.08053753806934
3119,088b,2,1732,1743,0.0,209.15305400591214
3120,088b,2,1743,1744,0.0,360.1933508547958
3121,088b,2,1744,1334,0.0,459.33691338709633
3122,088b,2,1334,2849,0.0,380.63131768155824
3123,088b,2,2849,2163,0.0,414.21053825321604
3124,088b,2,2163,1466,0.0,405.45288258932635
3125,088b,2,1466,4251,0.0,314.84755041131234
3126,088b,2,4251,2803,0.0,287.7846417027844
3127,088b,2,2803,6800,0.0,297.3213749463701
3128,088b,2,6800,2805,0.0,277.4310725207254
3129,088b,2,2805,1788,0.0,368.97831914626096
3130,088b,2,1788,2807,0.0,401.49844333446674
3131,088b,2,2807,2808,0.0,441.9377784258775
3132,088b,2,2808,2171,0.0,197.3865750247526
3133,088b,2,2171,2547,0.0,402.7498727498259
3134,088b,2,2547,4125,0.0,200.11246837716035
3135,088b,2,4125,4267,0.0,261.36947029062134
3136,088b,2,4267,4271,0.0,389.71784665319086
3137,088b,2,4271,4217,0.0,376.7651788581317
3138,088b,2,4217,2370,0.0,399.37200703103866
3139,088b,2,2370,1349,0.0,416.58732577936166
3140,088b,2,1349,1016,0.0,273.72431386341987
3141,088b,2,1016,1024,0.0,261.283371074395
3142,088b,2,1024,1083,0.0,264.09278672466615
3143,088b,2,1083,1904,0.0,536.7614460819697
3144,088b,2,1904,2838,0.0,453.3637060903629
3145,089b,1,1203,2648,0.0,257.7394808716762
3146,089b,1,2648,1204,0.0,177.60191440409488
3147,089b,1,1204,1205,0.0,487.5910171444917
3148,089b,1,1205,1206,0.0,355.81034273893727
3149,089b,1,1206,1207,0.0,323.154761685481
3150,089b,1,1207,2748,0.0,364.06180793925637
3151,089b,1,2748,2754,0.0,369.28715114393026
3152,089b,1,2754,2776,0.0,320.30610359467084
3153,089b,1,2776,2784,0.0,511.7491279914418
3154,089b,1,2784,2782,0.0,326.52402668103593
3155,089b,1,2782,1178,0.0,525.5050618214827
3156,089b,1,1178,4595,0.0,630.2398670347754
3157,089b,1,4595,6648,0.0,312.01358944762575
3158,089b,1,6648,3259B,0.0,294.69258558707793
3159,089b,1,3259B,3260,0.0,349.317863843242
3160,089b,1,3260,3261,0.0,282.2853166567471
3161,089b,1,3261,1894,0.0,319.72600770034444
3162,089b,1,1894,1820,0.0,224.80151245042003
3163,089b,1,1820,2296,0.0,446.4011648730321
3164,089b,1,2296,3347,0.0,179.2930561957155
3165,089b,2,3347,2301,0.0,297.2036338943385
3166,089b,2,2301,2595,0.0,251.73154351411912
3167,089b,2,2595,2303,0.0,279.4014495309513
3168,089b,2,2303,3320B,0.0,218.32544515012444
3169,089b,2,3320B,3221,0.0,269.2675249635574
3170,089b,2,3221,3222,0.0,295.2371927789587
3171,089b,2,3222,3223B,0.0,351.8217304260618
3172,089b,2,3223B,3228,0.0,291.13441912628605
3173,089b,2,3228,4594,0.0,416.11731518890355
3174,089b,2,4594,1117,0.0,588.2000340020227
3175,089b,2,1117,2781,0.0,552.2646195439323
3176,089b,2,2781,2783,0.0,282.22829411665475
3177,089b,2,2783,2779,0.0,559.9881427316199
3178,089b,2,2779,2768,0.0,363.39785359850435
3179,089b,2,2768,2750,0.0,363.94092927286977
3180,089b,2,2750,1257,0.0,236.78048906107108
3181,089b,2,1257,2536,0.0,301.2806001056158
3182,089b,2,2536,1259,0.0,592.7274078360253
3183,089b,2,1259,1260,0.0,419.76824558321266
3184,089b,2,1260,1261,0.0,421.17098665506387
3185,092t,1,5315,6461F,0.0,519.0857347298229
3186,092t,1,6461F,5710F,0.0,213.21585306913744
3187,092t,1,5710F,6302,0.0,347.24343046341426
3188,092t,1,6302,6303,0.0,211.43556938225885
3189,092t,1,6303,6304,0.0,285.02982300103264
3190,092t,1,6304,6416F,0.0,467.73176073471853
3191,092t,1,6416F,6412F,0.0,309.2393894703584
3192,092t,1,6412F,6014,0.0,264.0549185302179
3193,092t,1,6014,6437F,0.0,283.9788724535683
3194,092t,1,6437F,6308F,0.0,345.01159400808547
3195,092t,1,6308F,6309F,0.0,401.29415644885734
3196,092t,1,6309F,6310F,0.0,386.4324002979046
3197,092t,1,6310F,6311,0.0,317.37044600907626
3198,092t,1,6311,6312,0.0,183.3057555015663
3199,092t,1,6312,6313,0.0,406.4529493065587
3200,092t,1,6313,6314,0.0,193.84787850270635
3201,092t,1,6314,5016F,0.0,292.48076859855246
3202,092t,1,5016F,5018F,0.0,432.2406736992714
3203,092t,1,5018F,6428F,0.0,424.2275332884465
3204,092t,1,6428F,5020,0.0,399.0513751385904
3205,092t,1,5020,5021,0.0,495.8074222921638
3206,092t,1,5021,5022,0.0,290.6045078797106
3207,092t,1,5022,6423F,0.0,335.94192950566054
3208,092t,1,6423F,5024,0.0,372.87981978112464
3209,092t,1,5024,5025,0.0,379.00660944104374
3210,092t,1,5025,5026,0.0,399.6180801715612
3211,092t,1,5026,2764G,0.0,279.2053903491075
3212,092t,1,2764G,2765,0.0,361.9964778834288
3213,092t,1,2765,5027,0.0,469.2771036392038
3214,092t,1,5027,5028,0.0,267.9589520803513
3215,092t,1,5028,5029,0.0,383.0469945058961
3216,092t,1,5029,6931H,0.0,310.85205484281425
3217,092t,1,6931H,5031F,0.0,315.8005699804863
3218,092t,1,5031F,5032G,0.0,322.9489123685045
