,route_id,stop_id,inter,inter_day,delay
1256,15,6654F,2021-09-06 21:00:00,6,229389
1258,15,6657,2021-09-06 21:00:00,6,214652
1260,15,6659F,2021-09-06 21:00:00,6,236389
1262,50,1085,2021-09-06 21:30:00,6,3860677
1263,50,2500,2021-09-06 21:30:00,6,409429
1264,50,2524,2021-09-06 21:30:00,6,1523366
1268,50,2539,2021-09-06 21:30:00,6,638714
1270,50,2544,2021-09-06 21:30:00,6,604279
1273,50,2548,2021-09-06 21:30:00,6,599874
1275,50,2553,2021-09-06 21:30:00,6,595978
1278,50,2609,2021-09-06 21:30:00,6,2565508
1280,50,2659,2021-09-06 21:30:00,6,361037
1281,50,2659,2021-09-06 21:30:00,6,219625
1282,50,2661,2021-09-06 21:30:00,6,350165
1283,50,2661,2021-09-06 21:30:00,6,203422
1284,50,2662B,2021-09-06 21:30:00,6,1455271
1285,50,2662B,2021-09-06 21:30:00,6,195271
1286,50,2663,2021-09-06 21:30:00,6,2839786
1287,50,2663,2021-09-06 21:30:00,6,1579786
1289,50,2665,2021-09-06 21:30:00,6,353230
1290,50,2669,2021-09-06 21:30:00,6,366507
1291,50,2669,2021-09-06 21:30:00,6,190118
1292,50,2670,2021-09-06 21:30:00,6,361721
1293,50,2671,2021-09-06 21:30:00,6,378498
1294,50,2672,2021-09-06 21:30:00,6,336024
1295,50,5152,2021-09-06 21:30:00,6,377156
1296,50,5159,2021-09-06 21:30:00,6,392068
1297,50,5161,2021-09-06 21:30:00,6,385519
1301,50,5757,2021-09-06 21:30:00,6,371531
1303,50,9651,2021-09-06 21:30:00,6,273716
1305,50,9652,2021-09-06 21:30:00,6,292051
1306,50,9652,2021-09-06 21:30:00,6,1809272
1307,50,9654,2021-09-06 21:30:00,6,334982
1311,50,9656,2021-09-06 21:30:00,6,367656
1313,50,9657,2021-09-06 21:30:00,6,304839
1315,50,9658,2021-09-06 21:30:00,6,352815
1316,50,9658,2021-09-06 21:30:00,6,352815
1322,50,9660,2021-09-06 21:30:00,6,309568
1328,50,9680,2021-09-06 21:30:00,6,1412150
1330,50,9682,2021-09-06 21:30:00,6,1439101
1331,50,9683,2021-09-06 21:30:00,6,201867
1332,50,9683,2021-09-06 21:30:00,6,129421
1334,50,9685,2021-09-06 21:30:00,6,1430049
1341,15,0705,2021-09-06 21:30:00,6,1013944
1343,15,0706,2021-09-06 21:30:00,6,200680
1346,15,0722,2021-09-06 21:30:00,6,1035725
1347,15,0722,2021-09-06 21:30:00,6,135725
1348,15,0723,2021-09-06 21:30:00,6,133496
1349,15,0723,2021-09-06 21:30:00,6,166770
1350,15,0724,2021-09-06 21:30:00,6,1092243
1351,15,0724,2021-09-06 21:30:00,6,192243
1353,15,0725,2021-09-06 21:30:00,6,215969
1355,15,0726,2021-09-06 21:30:00,6,255100
1358,15,1289,2021-09-06 21:30:00,6,484321
1362,15,1926G,2021-09-06 21:30:00,6,243364
1370,15,1984G,2021-09-06 21:30:00,6,195935
1374,15,2165F,2021-09-06 21:30:00,6,182815
1378,15,2401F,2021-09-06 21:30:00,6,173018
1379,15,2401F,2021-09-06 21:30:00,6,1084082
1387,15,5006,2021-09-06 21:30:00,6,136729
1393,15,5009F,2021-09-06 21:30:00,6,873907
1405,15,5024,2021-09-06 21:30:00,6,248824
1407,15,5025,2021-09-06 21:30:00,6,911681
1409,15,5026,2021-09-06 21:30:00,6,221828
1418,15,5071,2021-09-06 21:30:00,6,167370
1420,15,5072,2021-09-06 21:30:00,6,147815
1422,15,5074F,2021-09-06 21:30:00,6,338714
1423,15,5074F,2021-09-06 21:30:00,6,900499
1424,15,5076F,2021-09-06 21:30:00,6,333716
1426,15,5077,2021-09-06 21:30:00,6,385175
1427,15,5077,2021-09-06 21:30:00,6,892272
1428,15,5078F,2021-09-06 21:30:00,6,358551
1430,15,5079,2021-09-06 21:30:00,6,333532
1432,15,5080,2021-09-06 21:30:00,6,365775
1434,15,5081F,2021-09-06 21:30:00,6,1026220
1435,15,5081F,2021-09-06 21:30:00,6,126220
1436,15,5089,2021-09-06 21:30:00,6,180307
1438,15,5398F,2021-09-06 21:30:00,6,469570
1446,15,5471,2021-09-06 21:30:00,6,1016725
1448,15,5472,2021-09-06 21:30:00,6,450190
1450,15,5817F,2021-09-06 21:30:00,6,206307
1455,15,5823,2021-09-06 21:30:00,6,221032
1458,15,5825,2021-09-06 21:30:00,6,839040
1460,15,5826,2021-09-06 21:30:00,6,239630
1465,15,6209,2021-09-06 21:30:00,6,978675
1467,15,6253,2021-09-06 21:30:00,6,216197
1468,15,6253,2021-09-06 21:30:00,6,990879
1469,15,6423F,2021-09-06 21:30:00,6,264881
1471,15,6424F,2021-09-06 21:30:00,6,968117
1474,15,6601,2021-09-06 21:30:00,6,986291
1479,15,6608G,2021-09-06 21:30:00,6,184282
1481,15,6649F,2021-09-06 21:30:00,6,162991
1488,15,6653F,2021-09-06 21:30:00,6,126651
1490,15,6654F,2021-09-06 21:30:00,6,139129
1495,50,1015,2021-09-06 22:00:00,6,615789
1497,50,1085,2021-09-06 22:00:00,6,2600677
1498,50,1085,2021-09-06 22:00:00,6,1400677
1499,50,2500,2021-09-06 22:00:00,6,1487350
1500,50,2524,2021-09-06 22:00:00,6,263366
1501,50,2524,2021-09-06 22:00:00,6,1372784
1505,50,2546,2021-09-06 22:00:00,6,643319
1509,50,2555,2021-09-06 22:00:00,6,656169
1511,50,2608,2021-09-06 22:00:00,6,627117
1513,50,2609,2021-09-06 22:00:00,6,1365508
1514,50,2611,2021-09-06 22:00:00,6,560030
1515,50,2659,2021-09-06 22:00:00,6,413731
1516,50,2661,2021-09-06 22:00:00,6,386552
1517,50,2662B,2021-09-06 22:00:00,6,330272
1518,50,2663,2021-09-06 22:00:00,6,379786
1519,50,2664,2021-09-06 22:00:00,6,498387
1520,50,2665,2021-09-06 22:00:00,6,211657
1521,50,2665,2021-09-06 22:00:00,6,370435
1522,50,2669,2021-09-06 22:00:00,6,380943
1523,50,2670,2021-09-06 22:00:00,6,306457
1524,50,2670,2021-09-06 22:00:00,6,302107
1525,50,2671,2021-09-06 22:00:00,6,336356
1526,50,2672,2021-09-06 22:00:00,6,1507027
1527,50,2672,2021-09-06 22:00:00,6,307027
1528,50,5152,2021-09-06 22:00:00,6,237633
1529,50,5152,2021-09-06 22:00:00,6,384720
1530,50,5159,2021-09-06 22:00:00,6,345169
1531,50,5159,2021-09-06 22:00:00,6,1368426
1532,50,5161,2021-09-06 22:00:00,6,245173
1533,50,5161,2021-09-06 22:00:00,6,395080
1534,50,5719,2021-09-06 22:00:00,6,647458
1536,50,5720,2021-09-06 22:00:00,6,640408
1538,50,5721,2021-09-06 22:00:00,6,630387
1539,50,5721,2021-09-06 22:00:00,6,152321
1540,50,5757,2021-09-06 22:00:00,6,354789
1541,50,5757,2021-09-06 22:00:00,6,1557799
1542,50,5915,2021-09-06 22:00:00,6,619841
1544,50,9651,2021-09-06 22:00:00,6,615398
1545,50,9652,2021-09-06 22:00:00,6,609272
1546,50,9654,2021-09-06 22:00:00,6,642742
1548,50,9656,2021-09-06 22:00:00,6,635644
1549,50,9657,2021-09-06 22:00:00,6,606159
1556,50,9658,2021-09-06 22:00:00,6,280857
1557,50,9658,2021-09-06 22:00:00,6,280857
1559,50,9659,2021-09-06 22:00:00,6,311684
1560,50,9660,2021-09-06 22:00:00,6,622020
1565,50,9679,2021-09-06 22:00:00,6,7364133
1566,50,9680,2021-09-06 22:00:00,6,212150
1567,50,9682,2021-09-06 22:00:00,6,239101
1568,50,9683,2021-09-06 22:00:00,6,360828
1569,50,9685,2021-09-06 22:00:00,6,230049
1577,15,0705,2021-09-06 22:00:00,6,834650
1580,15,0706,2021-09-06 22:00:00,6,851975
1586,15,0724,2021-09-06 22:00:00,6,817595
1587,15,0725,2021-09-06 22:00:00,6,1725742
1588,15,0725,2021-09-06 22:00:00,6,825742
1594,15,1289,2021-09-06 22:00:00,6,130648
1603,15,1964F,2021-09-06 22:00:00,6,932158
1606,15,1984G,2021-09-06 22:00:00,6,797354
1613,15,2401F,2021-09-06 22:00:00,6,184082
1615,15,2848F,2021-09-06 22:00:00,6,139374
1634,15,5011F,2021-09-06 22:00:00,6,884107
1635,15,5013F,2021-09-06 22:00:00,6,414689
1646,15,5026,2021-09-06 22:00:00,6,826217
1648,15,5058F,2021-09-06 22:00:00,6,910648
1651,15,5059,2021-09-06 22:00:00,6,832437
1654,15,5071,2021-09-06 22:00:00,6,209764
1656,15,5072,2021-09-06 22:00:00,6,190126
1657,15,5072,2021-09-06 22:00:00,6,867512
1659,15,5074F,2021-09-06 22:00:00,6,751883
1660,15,5076F,2021-09-06 22:00:00,6,1089571
1661,15,5076F,2021-09-06 22:00:00,6,189571
1663,15,5077,2021-09-06 22:00:00,6,187464
1664,15,5078F,2021-09-06 22:00:00,6,1064326
1665,15,5078F,2021-09-06 22:00:00,6,164326
1667,15,5079,2021-09-06 22:00:00,6,136845
1669,15,5080,2021-09-06 22:00:00,6,149005
1671,15,5081F,2021-09-06 22:00:00,6,165992
1672,15,5089,2021-09-06 22:00:00,6,247436
1673,15,5089,2021-09-06 22:00:00,6,897239
1674,15,5398F,2021-09-06 22:00:00,6,1030593
1675,15,5398F,2021-09-06 22:00:00,6,130593
1683,15,5471,2021-09-06 22:00:00,6,163435
1707,15,6423F,2021-09-06 22:00:00,6,854246
1709,15,6424F,2021-09-06 22:00:00,6,1832884
1710,15,6601,2021-09-06 22:00:00,6,986291
1713,15,6604F,2021-09-06 22:00:00,6,170816
1715,15,6607,2021-09-06 22:00:00,6,148939
1717,15,6608G,2021-09-06 22:00:00,6,169146
1719,15,6649F,2021-09-06 22:00:00,6,213085
1724,15,6651,2021-09-06 22:00:00,6,1706377
1726,15,6653F,2021-09-06 22:00:00,6,764006
1735,50,1085,2021-09-06 22:30:00,6,200677
1736,50,2500,2021-09-06 22:30:00,6,287350
1738,50,2524,2021-09-06 22:30:00,6,172784
1750,50,2609,2021-09-06 22:30:00,6,1168439
1753,50,2659,2021-09-06 22:30:00,6,211422
1754,50,2659,2021-09-06 22:30:00,6,2486172
1755,50,2661,2021-09-06 22:30:00,6,213655
1756,50,2661,2021-09-06 22:30:00,6,129814
1757,50,2662B,2021-09-06 22:30:00,6,200042
1759,50,2663,2021-09-06 22:30:00,6,211819
1762,50,2665,2021-09-06 22:30:00,6,362370
1763,50,2669,2021-09-06 22:30:00,6,216412
1765,50,2671,2021-09-06 22:30:00,6,271063
1768,50,5152,2021-09-06 22:30:00,6,1421729
1769,50,5159,2021-09-06 22:30:00,6,168426
1770,50,5161,2021-09-06 22:30:00,6,237624
1773,50,5721,2021-09-06 22:30:00,6,125024
1774,50,5757,2021-09-06 22:30:00,6,357799
1776,50,9651,2021-09-06 22:30:00,6,137354
1777,50,9651,2021-09-06 22:30:00,6,121832
1778,50,9652,2021-09-06 22:30:00,6,148820
1779,50,9652,2021-09-06 22:30:00,6,139937
1780,50,9654,2021-09-06 22:30:00,6,210962
1781,50,9654,2021-09-06 22:30:00,6,198409
1784,50,9656,2021-09-06 22:30:00,6,249720
1785,50,9657,2021-09-06 22:30:00,6,228724
1786,50,9658,2021-09-06 22:30:00,6,1394469
1787,50,9658,2021-09-06 22:30:00,6,1394469
1788,50,9658,2021-09-06 22:30:00,6,1034469
1789,50,9658,2021-09-06 22:30:00,6,1034469
1791,50,9660,2021-09-06 22:30:00,6,190957
1792,50,9660,2021-09-06 22:30:00,6,178198
1795,50,9679,2021-09-06 22:30:00,6,6164133
1796,50,9679,2021-09-06 22:30:00,6,4904133
1797,50,9680,2021-09-06 22:30:00,6,1322260
1799,50,9682,2021-09-06 22:30:00,6,298974
1801,50,9683,2021-09-06 22:30:00,6,167350
1803,50,9685,2021-09-06 22:30:00,6,1288827
1805,15,0702,2021-09-06 22:30:00,6,886847
1809,15,0704,2021-09-06 22:30:00,6,878701
1813,15,0706,2021-09-06 22:30:00,6,851975
1818,15,0723,2021-09-06 22:30:00,6,228441
1828,15,1289,2021-09-06 22:30:00,6,1744286
1829,15,1289,2021-09-06 22:30:00,6,844286
1834,15,1961G,2021-09-06 22:30:00,6,178940
1836,15,1962F,2021-09-06 22:30:00,6,193534
1838,15,1964F,2021-09-06 22:30:00,6,151724
1839,15,1964F,2021-09-06 22:30:00,6,1281040
1842,15,1985G,2021-09-06 22:30:00,6,147240
1844,15,2165F,2021-09-06 22:30:00,6,845060
1846,15,2166F,2021-09-06 22:30:00,6,153118
1851,15,2848F,2021-09-06 22:30:00,6,896277
1853,15,2851F,2021-09-06 22:30:00,6,771898
1854,15,2869,2021-09-06 22:30:00,6,1052514
1855,15,5006,2021-09-06 22:30:00,6,1019682
1857,15,5007F,2021-09-06 22:30:00,6,964788
1862,15,5010,2021-09-06 22:30:00,6,1047540
1864,15,5011F,2021-09-06 22:30:00,6,917092
1865,15,5013F,2021-09-06 22:30:00,6,834214
1866,15,5013F,2021-09-06 22:30:00,6,855533
1867,15,5014,2021-09-06 22:30:00,6,819923
1868,15,5014,2021-09-06 22:30:00,6,831098
1870,15,5015,2021-09-06 22:30:00,6,847478
1873,15,5025,2021-09-06 22:30:00,6,896326
1878,15,5058F,2021-09-06 22:30:00,6,122370
1885,15,5071,2021-09-06 22:30:00,6,862890
1888,15,5074F,2021-09-06 22:30:00,6,902093
1890,15,5076F,2021-09-06 22:30:00,6,874524
1892,15,5077,2021-09-06 22:30:00,6,925879
1894,15,5078F,2021-09-06 22:30:00,6,899767
1896,15,5079,2021-09-06 22:30:00,6,883378
1898,15,5080,2021-09-06 22:30:00,6,905864
1904,15,5398F,2021-09-06 22:30:00,6,954497
1910,15,5403,2021-09-06 22:30:00,6,1073731
1911,15,5471,2021-09-06 22:30:00,6,955308
1913,15,5472,2021-09-06 22:30:00,6,949679
1915,15,5817F,2021-09-06 22:30:00,6,837934
1919,15,5823,2021-09-06 22:30:00,6,776239
1920,15,5823,2021-09-06 22:30:00,6,824829
1921,15,5824,2021-09-06 22:30:00,6,173920
1923,15,5825,2021-09-06 22:30:00,6,852796
1926,15,5826,2021-09-06 22:30:00,6,852168
1928,15,5853G,2021-09-06 22:30:00,6,143239
1930,15,5860,2021-09-06 22:30:00,6,184453
1938,15,6424F,2021-09-06 22:30:00,6,932884
1944,15,6604F,2021-09-06 22:30:00,6,911435
1953,15,6651,2021-09-06 22:30:00,6,806377
1954,15,6651,2021-09-06 22:30:00,6,794063
1964,50,1085,2021-09-06 23:00:00,6,151889
1966,50,2500,2021-09-06 23:00:00,6,221479
1967,50,2524,2021-09-06 23:00:00,6,138610
1985,50,2659,2021-09-06 23:00:00,6,1286172
1986,50,2661,2021-09-06 23:00:00,6,180031
1987,50,2662B,2021-09-06 23:00:00,6,130008
1988,50,2663,2021-09-06 23:00:00,6,120618
1989,50,2663,2021-09-06 23:00:00,6,1271745
1991,50,2665,2021-09-06 23:00:00,6,133238
1993,50,2669,2021-09-06 23:00:00,6,145799
1994,50,2669,2021-09-06 23:00:00,6,142884
1995,50,2670,2021-09-06 23:00:00,6,144928
1996,50,2671,2021-09-06 23:00:00,6,187143
1997,50,2672,2021-09-06 23:00:00,6,1260754
1999,50,5152,2021-09-06 23:00:00,6,161729
2000,50,5152,2021-09-06 23:00:00,6,1306627
2001,50,5159,2021-09-06 23:00:00,6,181616
2003,50,5161,2021-09-06 23:00:00,6,154861
2011,50,5757,2021-09-06 23:00:00,6,158052
2019,50,9656,2021-09-06 23:00:00,6,146541
2021,50,9657,2021-09-06 23:00:00,6,1132798
2022,50,9657,2021-09-06 23:00:00,6,2460070
2023,50,9658,2021-09-06 23:00:00,6,134469
2024,50,9658,2021-09-06 23:00:00,6,134469
2036,50,9679,2021-09-06 23:00:00,6,3680133
2041,15,0702,2021-09-06 23:00:00,6,894208
2042,15,0702,2021-09-06 23:00:00,6,879403
2043,15,0703,2021-09-06 23:00:00,6,894083
2045,15,0704,2021-09-06 23:00:00,6,887535
2047,15,0705,2021-09-06 23:00:00,6,889447
2048,15,0705,2021-09-06 23:00:00,6,829090
2049,15,0706,2021-09-06 23:00:00,6,889262
2051,15,0722,2021-09-06 23:00:00,6,303913
2052,15,0722,2021-09-06 23:00:00,6,579403
2056,15,0724,2021-09-06 23:00:00,6,287471
2058,15,0725,2021-09-06 23:00:00,6,311035
2060,15,0726,2021-09-06 23:00:00,6,292971
2068,15,1926G,2021-09-06 23:00:00,6,789994
2075,15,1964F,2021-09-06 23:00:00,6,381040
2079,15,1984G,2021-09-06 23:00:00,6,783343
2084,15,2165F,2021-09-06 23:00:00,6,759243
2092,15,2851F,2021-09-06 23:00:00,6,950601
2095,15,2869,2021-09-06 23:00:00,6,142154
2097,15,5006,2021-09-06 23:00:00,6,165847
2099,15,5007F,2021-09-06 23:00:00,6,179789
2100,15,5008F,2021-09-06 23:00:00,6,1010166
2101,15,5008F,2021-09-06 23:00:00,6,170166
2102,15,5009F,2021-09-06 23:00:00,6,1010454
2103,15,5009F,2021-09-06 23:00:00,6,170454
2105,15,5010,2021-09-06 23:00:00,6,159949
2106,15,5011F,2021-09-06 23:00:00,6,992787
2107,15,5011F,2021-09-06 23:00:00,6,152787
2108,15,5013F,2021-09-06 23:00:00,6,1027282
2109,15,5013F,2021-09-06 23:00:00,6,187282
2110,15,5014,2021-09-06 23:00:00,6,996227
2111,15,5014,2021-09-06 23:00:00,6,156227
2112,15,5015,2021-09-06 23:00:00,6,986253
2113,15,5015,2021-09-06 23:00:00,6,146253
2114,15,5024,2021-09-06 23:00:00,6,150576
2115,15,5024,2021-09-06 23:00:00,6,877232
2116,15,5025,2021-09-06 23:00:00,6,124456
2117,15,5025,2021-09-06 23:00:00,6,809417
2119,15,5026,2021-09-06 23:00:00,6,809031
2121,15,5058F,2021-09-06 23:00:00,6,356467
2125,15,5059,2021-09-06 23:00:00,6,312231
2126,15,5059,2021-09-06 23:00:00,6,546578
2139,15,5077,2021-09-06 23:00:00,6,837285
2154,15,5402,2021-09-06 23:00:00,6,131000
2157,15,5403,2021-09-06 23:00:00,6,133683
2164,15,5817F,2021-09-06 23:00:00,6,712799
2172,15,5824,2021-09-06 23:00:00,6,912330
2174,15,5825,2021-09-06 23:00:00,6,720761
2176,15,5853G,2021-09-06 23:00:00,6,403041
2183,15,6209,2021-09-06 23:00:00,6,293020
2184,15,6209,2021-09-06 23:00:00,6,526343
2186,15,6253,2021-09-06 23:00:00,6,872230
2188,15,6423F,2021-09-06 23:00:00,6,892971
2190,15,6424F,2021-09-06 23:00:00,6,241276
2191,15,6424F,2021-09-06 23:00:00,6,467497
2194,15,6601,2021-09-06 23:00:00,6,329031
2203,15,6650G,2021-09-06 23:00:00,6,886893
2205,15,6651,2021-09-06 23:00:00,6,954391
2207,15,6653F,2021-09-06 23:00:00,6,889251
2208,15,6653F,2021-09-06 23:00:00,6,926232
2209,15,6654F,2021-09-06 23:00:00,6,908656
2211,15,6657,2021-09-06 23:00:00,6,868108
2213,15,6659F,2021-09-06 23:00:00,6,914925
2214,15,6659F,2021-09-06 23:00:00,6,880514
2215,50,1015,2021-09-07 00:00:00,7,123568
2243,50,5719,2021-09-07 00:00:00,7,124119
2245,50,5720,2021-09-07 00:00:00,7,141975
2253,50,9652,2021-09-07 00:00:00,7,124565
2254,50,9654,2021-09-07 00:00:00,7,156602
2256,50,9656,2021-09-07 00:00:00,7,147454
2258,50,9658,2021-09-07 00:00:00,7,156717
2259,50,9658,2021-09-07 00:00:00,7,156717
2260,50,9658,2021-09-07 00:00:00,7,125126
2261,50,9658,2021-09-07 00:00:00,7,125126
2266,50,9659,2021-09-07 00:00:00,7,129260
2268,50,9660,2021-09-07 00:00:00,7,145367
2273,50,9679,2021-09-07 00:00:00,7,140133
2274,50,9680,2021-09-07 00:00:00,7,148931
2275,50,9682,2021-09-07 00:00:00,7,151707
2277,50,9685,2021-09-07 00:00:00,7,123730
2289,15,0722,2021-09-07 00:00:00,7,1000588
2290,15,0723,2021-09-07 00:00:00,7,137371
2296,15,1289,2021-09-07 00:00:00,7,202276
2297,15,1289,2021-09-07 00:00:00,7,134703
2306,15,1964F,2021-09-07 00:00:00,7,442747
2310,15,1985G,2021-09-07 00:00:00,7,308172
2311,15,1985G,2021-09-07 00:00:00,7,406822
2312,15,2165F,2021-09-07 00:00:00,7,848675
2317,15,2401F,2021-09-07 00:00:00,7,989981
2320,15,2851F,2021-09-07 00:00:00,7,142276
2336,15,5013F,2021-09-07 00:00:00,7,131812
2349,15,5058F,2021-09-07 00:00:00,7,297480
2350,15,5058F,2021-09-07 00:00:00,7,379226
2352,15,5059,2021-09-07 00:00:00,7,244292
2355,15,5071,2021-09-07 00:00:00,7,128589
2356,15,5072,2021-09-07 00:00:00,7,154306
2357,15,5074F,2021-09-07 00:00:00,7,290081
2358,15,5074F,2021-09-07 00:00:00,7,186218
2359,15,5076F,2021-09-07 00:00:00,7,287808
2360,15,5076F,2021-09-07 00:00:00,7,180605
2361,15,5077,2021-09-07 00:00:00,7,259018
2362,15,5077,2021-09-07 00:00:00,7,153244
2363,15,5078F,2021-09-07 00:00:00,7,216703
2364,15,5078F,2021-09-07 00:00:00,7,174003
2365,15,5079,2021-09-07 00:00:00,7,219425
2366,15,5079,2021-09-07 00:00:00,7,161266
2367,15,5080,2021-09-07 00:00:00,7,249825
2368,15,5080,2021-09-07 00:00:00,7,188316
2370,15,5081F,2021-09-07 00:00:00,7,249327
2371,15,5081F,2021-09-07 00:00:00,7,195427
2372,15,5089,2021-09-07 00:00:00,7,147201
2373,15,5398F,2021-09-07 00:00:00,7,250578
2374,15,5398F,2021-09-07 00:00:00,7,181226
2378,15,5471,2021-09-07 00:00:00,7,264351
2379,15,5471,2021-09-07 00:00:00,7,201588
2380,15,5472,2021-09-07 00:00:00,7,239580
2381,15,5472,2021-09-07 00:00:00,7,163592
2388,15,5823,2021-09-07 00:00:00,7,827703
2392,15,5825,2021-09-07 00:00:00,7,867852
2395,15,5826,2021-09-07 00:00:00,7,1710497
2397,15,5853G,2021-09-07 00:00:00,7,308316
2398,15,5853G,2021-09-07 00:00:00,7,434775
2401,15,6209,2021-09-07 00:00:00,7,958452
2402,15,6209,2021-09-07 00:00:00,7,337773
2407,15,6424F,2021-09-07 00:00:00,7,935513
2408,15,6424F,2021-09-07 00:00:00,7,290559
2421,15,6651,2021-09-07 00:00:00,7,157961
2424,15,6653F,2021-09-07 00:00:00,7,148218
2426,15,6654F,2021-09-07 00:00:00,7,155544
2428,15,6657,2021-09-07 00:00:00,7,126013
2451,50,9682,2021-09-07 00:30:00,7,1178507
2458,15,0722,2021-09-07 00:30:00,7,359294
2464,15,0724,2021-09-07 00:30:00,7,380817
2467,15,0725,2021-09-07 00:30:00,7,689515
2468,15,0725,2021-09-07 00:30:00,7,269515
2470,15,0726,2021-09-07 00:30:00,7,389142
2481,15,1964F,2021-09-07 00:30:00,7,929561
2488,15,2401F,2021-09-07 00:30:00,7,644227
2491,15,5024,2021-09-07 00:30:00,7,130061
2494,15,5058F,2021-09-07 00:30:00,7,379226
2506,15,5076F,2021-09-07 00:30:00,7,878015
2510,15,5078F,2021-09-07 00:30:00,7,846923
2512,15,5079,2021-09-07 00:30:00,7,829921
2514,15,5080,2021-09-07 00:30:00,7,849584
2527,15,5826,2021-09-07 00:30:00,7,810497
2534,15,6209,2021-09-07 00:30:00,7,227744
2538,15,6424F,2021-09-07 00:30:00,7,218098
2540,15,6601,2021-09-07 00:30:00,7,496976
2563,15,2848F,2021-09-07 04:30:00,7,960967
2564,15,2869,2021-09-07 04:30:00,7,1451433
2565,15,5006,2021-09-07 04:30:00,7,1444120
2566,15,5007F,2021-09-07 04:30:00,7,188816
2567,15,5008F,2021-09-07 04:30:00,7,191779
2568,15,5009F,2021-09-07 04:30:00,7,196576
2569,15,5010,2021-09-07 04:30:00,7,1442088
2570,15,5071,2021-09-07 04:30:00,7,996975
2571,15,5072,2021-09-07 04:30:00,7,1006863
2572,15,5089,2021-09-07 04:30:00,7,191365
2573,15,6604F,2021-09-07 04:30:00,7,992599
2574,15,6607,2021-09-07 04:30:00,7,972124
2575,15,6649F,2021-09-07 04:30:00,7,385633
2588,50,2544,2021-09-07 05:00:00,7,148519
2589,50,2544,2021-09-07 05:00:00,7,148519
2592,50,2546,2021-09-07 05:00:00,7,183589
2593,50,2546,2021-09-07 05:00:00,7,183589
2596,50,2548,2021-09-07 05:00:00,7,170654
2597,50,2548,2021-09-07 05:00:00,7,170654
2600,50,2553,2021-09-07 05:00:00,7,138684
2601,50,2553,2021-09-07 05:00:00,7,138684
2604,50,2555,2021-09-07 05:00:00,7,206182
2605,50,2555,2021-09-07 05:00:00,7,206182
2616,50,5720,2021-09-07 05:00:00,7,122124
2617,50,5720,2021-09-07 05:00:00,7,122124
2618,50,5721,2021-09-07 05:00:00,7,120417
2619,50,5721,2021-09-07 05:00:00,7,120417
2626,50,9654,2021-09-07 05:00:00,7,127958
2627,50,9654,2021-09-07 05:00:00,7,127958
2628,50,9655,2021-09-07 05:00:00,7,2804209
2629,50,9655,2021-09-07 05:00:00,7,2804209
2630,50,9656,2021-09-07 05:00:00,7,145091
2631,50,9656,2021-09-07 05:00:00,7,145091
2632,50,9657,2021-09-07 05:00:00,7,161274
2633,50,9657,2021-09-07 05:00:00,7,161274
2634,50,9658,2021-09-07 05:00:00,7,216229
2635,50,9658,2021-09-07 05:00:00,7,216229
2642,15,0702,2021-09-07 05:00:00,7,450274
2643,15,0703,2021-09-07 05:00:00,7,418638
2644,15,0704,2021-09-07 05:00:00,7,412229
2645,15,0705,2021-09-07 05:00:00,7,411519
2646,15,0706,2021-09-07 05:00:00,7,383742
2657,15,2165F,2021-09-07 05:00:00,7,981169
2662,15,2848F,2021-09-07 05:00:00,7,250772
2665,15,2851F,2021-09-07 05:00:00,7,310106
2670,15,5009F,2021-09-07 05:00:00,7,196576
2673,15,5011F,2021-09-07 05:00:00,7,197247
2675,15,5013F,2021-09-07 05:00:00,7,308948
2677,15,5014,2021-09-07 05:00:00,7,336687
2679,15,5015,2021-09-07 05:00:00,7,157332
2681,15,5024,2021-09-07 05:00:00,7,470349
2682,15,5025,2021-09-07 05:00:00,7,422210
2689,15,5074F,2021-09-07 05:00:00,7,171771
2693,15,5076F,2021-09-07 05:00:00,7,131473
2697,15,5077,2021-09-07 05:00:00,7,136325
2701,15,5078F,2021-09-07 05:00:00,7,976723
2710,15,5080,2021-09-07 05:00:00,7,239359
2719,15,5471,2021-09-07 05:00:00,7,1532418
2721,15,5817F,2021-09-07 05:00:00,7,949873
2727,15,5825,2021-09-07 05:00:00,7,945575
2729,15,5826,2021-09-07 05:00:00,7,2075471
2730,15,5826,2021-09-07 05:00:00,7,1055471
2733,15,6253,2021-09-07 05:00:00,7,444050
2734,15,6423F,2021-09-07 05:00:00,7,483175
2736,15,6601,2021-09-07 05:00:00,7,1150780
2737,15,6604F,2021-09-07 05:00:00,7,269792
2751,15,6650G,2021-09-07 05:00:00,7,415971
2752,15,6651,2021-09-07 05:00:00,7,324869
2753,15,6653F,2021-09-07 05:00:00,7,392351
2754,15,6654F,2021-09-07 05:00:00,7,415026
2755,15,6657,2021-09-07 05:00:00,7,436028
2756,15,6659F,2021-09-07 05:00:00,7,450563
2757,50,1015,2021-09-07 05:30:00,7,218119
2758,50,1015,2021-09-07 05:30:00,7,218119
2759,50,1015,2021-09-07 05:30:00,7,225840
2760,50,1015,2021-09-07 05:30:00,7,225840
2767,50,2531,2021-09-07 05:30:00,7,866014
2768,50,2531,2021-09-07 05:30:00,7,866014
2771,50,2539,2021-09-07 05:30:00,7,135901
2772,50,2539,2021-09-07 05:30:00,7,135901
2775,50,2544,2021-09-07 05:30:00,7,156091
2776,50,2544,2021-09-07 05:30:00,7,156091
2777,50,2546,2021-09-07 05:30:00,7,176286
